base,source,feature,steerage,persona,question,mean_score,stddev_score,score,text
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.2,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.2,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.2,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.2,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.2,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,2,6.999987990925957,0.005513926104166444,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,5,5.529696525694112,2.580128980225546,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,9,6.999999544239503,0.0010508298523819457,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,10,6.9999789034694855,0.0054397528782895435,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,11,6.999996585678413,0.002375449342871639,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,12,6.999993676040001,0.0036262614811225042,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,14,1.0000014140546092,0.0026410453825669537,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,15,6.999989772171488,0.0049646329619994906,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,17,6.904282709134663,0.7509284719964353,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,21,6.998518915490112,0.0917553556241707,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,22,6.999997309580723,0.0028096414380920846,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,23,6.986834030413028,0.2802310875489064,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,25,6.9999886449037545,0.004565646848963369,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,29,1.0006585642580423,0.06278853571005087,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,-0.1,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,2,6.999994315137298,0.004272421018834357,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,5,5.789200830431846,2.4069680316189164,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,6,6.999413795178992,0.04411445904434331,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,7,6.999936786454451,0.01203130369787291,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,11,6.999995851891304,0.002803290412779597,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,13,6.999991236734748,0.005426830427408246,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,17,6.915128010661037,0.7068201030048438,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,19,6.9999809432451245,0.007133008130280449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,28,6.994235343455082,0.17645845713252264,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,29,1.0009554672312058,0.07566066266865669,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,30,6.999993419583697,0.004388464771302408,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,32,1.1241381304413358,0.85235774317304,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,33,6.999996582672936,0.0034600188950707,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,37,6.999950520638359,0.008089270813500759,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.0,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,5,5.529696525694112,2.580128980225546,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,11,6.999995851891304,0.002803290412779597,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,22,6.999997313481774,0.0029407575085605075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,29,1.0004510164276799,0.05197797517650433,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.1,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,1,6.999992749052544,0.0034175887077034428,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,4,6.99992793526888,0.009300807282848813,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,5,5.387038186379762,2.658559038913235,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,6,6.999373320450969,0.044707165746925556,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,8,6.999968979481786,0.006773071759167331,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,9,6.999999192117384,0.0015752735145112362,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,11,6.999997669031883,0.0022016595054734868,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,15,6.9999910879704546,0.004534933619786106,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,30,6.99999347473158,0.004577339485121076,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,31,6.993788670571118,0.19273202407556558,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,32,1.013278079676666,0.28131164235512196,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,35,6.999742697535722,0.03341004829819569,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,37,6.999970311860981,0.006227962475594663,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.2,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,5,5.529696525694112,2.580128980225546,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,6,6.999804759880712,0.027083077350719544,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,7,6.999964021481871,0.00932654047192989,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,11,6.999995851891304,0.0028032904127795965,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,22,6.9999941287231655,0.0039542388868550014,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,24,6.999996189347991,0.002809242349255976,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,25,6.9999839482742185,0.005314715386925468,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,27,5.52994205428625,2.5793716308052597,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,29,1.0002153274369594,0.03585065338083796,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,31,6.99297698673596,0.2050884500019189,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,35,6.999437360169378,0.05329558409723063,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.3,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,1,6.999994189465531,0.003180704274434906,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,4,6.999971076272441,0.006523737341189792,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Offering help or support to others,0.5,,5,3.6295551318013417,2.9759873594196913,7,7
